branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	branch_id_6	branch_id_7	branch_id_8	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
25	35	37	42	74	76	92	98	0.1585	18	3	7	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	14416885.7378	1483.8177	162649547853.3663	73769.7746	3695.1740	inf	20133054.1610	602.4454	176070503488.1340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9715.9371	-0.0001	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0003	2.9064	0.0042	0.0002	0.0040	2.9024	0.0001	2.9023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	37	42	74	87	92	98	0.1646	18	4	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	8048121.9800	823.7031	448823820613.4498	270998.8354	924.5294	inf	21777039.4097	645.7072	475235473707.5165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9769.8336	-0.0000	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0002	2.0558	0.0442	0.0002	0.0440	2.0118	0.0001	2.0118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	37	42	76	87	92	98	0.1646	18	3	7	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	2752484.3424	0.0000	45835011412.9531	145124.8654	0.0000	inf	4515262.4506	0.0000	44956109055.6971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0002	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0000	2.1161	0.0450	0.0000	0.0450	2.0711	0.0000	2.0711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	37	65	74	76	87	92	0.1646	18	4	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	5198147.5962	531.9693	296218053400.9902	177879.2232	596.7211	inf	14078953.3609	417.4192	313978064761.7977	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9770.6888	-0.0000	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0002	2.0552	0.0449	0.0002	0.0448	2.0104	0.0001	2.0104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	37	65	74	76	87	98	0.1646	15	4	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	6499698.4485	665.1775	367027256979.7809	222374.3379	746.4395	inf	17591861.3766	521.5799	388946683361.9641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9770.5468	-0.0000	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0002	2.0553	0.0449	0.0002	0.0448	2.0106	0.0001	2.0105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	37	65	74	76	92	98	0.1585	18	3	7	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	15330797.0944	1578.0403	172341216217.5753	72663.6153	3946.7374	inf	21374894.3995	639.6602	186559130337.0881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9714.9501	-0.0001	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0003	2.9070	0.0039	0.0002	0.0037	2.9034	0.0001	2.9033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	37	65	74	87	92	98	0.1646	18	4	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	8575327.3504	877.7503	475551600498.0793	287700.0036	986.6797	inf	23143046.9042	686.2693	503528628190.0814	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9768.8426	-0.0000	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0002	2.0563	0.0440	0.0002	0.0438	2.0125	0.0001	2.0125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	37	65	76	87	92	98	0.1646	18	3	7	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	2929653.1495	0.0000	48583589706.5346	154139.8597	0.0000	inf	4796304.6200	0.0000	47657890164.1560	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0002	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0000	2.1166	0.0448	0.0000	0.0448	2.0718	0.0000	2.0718	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	37	74	76	87	92	98	0.1646	18	4	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	5200899.9389	532.2498	296230204952.0068	178020.5847	597.1950	inf	14079770.4895	417.4420	313989936722.0187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9770.7116	-0.0000	0.0000	11.1228	2.9980	43.9911	0.9973	53.2043	0.0002	2.0552	0.0449	0.0002	0.0448	2.0105	0.0001	2.0104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	42	65	74	76	87	92	0.1480	18	3	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	11529770.1355	1179.8206	628343087931.1935	395537.4172	1320.4719	inf	31350657.4103	929.4253	663824063225.8555	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9771.6564	-0.0000	0.0000	11.1228	2.9980	17.0749	0.9973	21.5947	0.0002	2.0547	0.0451	0.0002	0.0450	2.0097	0.0001	2.0097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	42	65	74	76	87	98	0.1480	18	3	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	14417701.8506	1475.3592	779126376797.8428	494359.9690	1651.3814	inf	39197507.3378	1162.0726	822698603830.0240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9771.5143	-0.0000	0.0000	11.1228	2.9980	17.0749	0.9973	21.5947	0.0002	2.0548	0.0451	0.0002	0.0450	2.0099	0.0001	2.0098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	42	65	74	76	92	98	0.1419	18	2	7	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	34251948.3534	3525.3125	365749128324.1186	174138.4433	8762.8523	inf	47868164.8991	1432.3850	394613789930.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9715.9133	-0.0001	0.0000	11.1228	2.9980	17.0749	0.9973	21.5947	0.0003	2.9063	0.0042	0.0002	0.0040	2.9024	0.0001	2.9023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	42	65	74	87	92	98	0.1480	18	3	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	19014828.4046	1946.1219	1008162623880.3695	639529.3373	2182.4535	inf	51529882.0951	1527.9144	1063985763131.5302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9769.8098	-0.0000	0.0000	11.1228	2.9980	17.0749	0.9973	21.5947	0.0002	2.0558	0.0442	0.0002	0.0440	2.0118	0.0001	2.0118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	42	65	76	87	92	98	0.1480	18	2	7	1	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	6521559.3567	0.0000	103951650717.2989	342665.0686	0.0000	inf	10721077.4757	0.0000	101960511134.7131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0002	0.0000	11.1228	2.9980	17.0749	0.9973	21.5947	0.0000	2.1161	0.0450	0.0000	0.0450	2.0711	0.0000	2.0711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	42	74	76	87	92	98	0.1480	18	3	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	11532988.2151	1180.1472	628367673682.1962	395696.3534	1321.0020	inf	31352478.9993	929.4762	663849065448.6760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9771.6791	-0.0000	0.0000	11.1228	2.9980	17.0749	0.9973	21.5947	0.0002	2.0547	0.0451	0.0002	0.0450	2.0098	0.0001	2.0097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	35	65	74	76	87	92	98	0.1480	18	3	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	12288234.2845	1257.5577	665770848030.0012	420108.2720	1409.7307	inf	33319675.0715	987.8805	703354440538.9912	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9770.6877	-0.0000	0.0000	11.1228	2.9980	16.0026	0.9973	6.0010	0.0002	2.0552	0.0449	0.0002	0.0448	2.0105	0.0001	2.0104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	37	42	65	74	76	87	92	0.1646	15	3	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1058010.9428	108.3094	56959239006.9727	37193.4315	124.4402	inf	2750469.6347	81.5643	60309668799.9144	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9767.5963	-0.0000	0.0000	11.1228	43.9911	17.0749	53.2043	21.5947	0.0002	2.0568	0.0451	0.0002	0.0450	2.0119	0.0001	2.0119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	37	42	65	74	76	87	98	0.1646	15	3	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1323116.3066	135.4504	70651447294.9365	46489.3528	155.6363	inf	3439194.3575	101.9898	74768764473.8147	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9767.4543	-0.0000	0.0000	11.1228	43.9911	17.0749	53.2043	21.5947	0.0002	2.0569	0.0451	0.0002	0.0449	2.0121	0.0001	2.0120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
