branch_id_1	branch_id_2	branch_id_3	branch_id_4	branch_id_5	branch_id_6	branch_id_7	branch_id_8	dist_bl	dist_node_num	branch_num_fg_tube	branch_num_fg_pink	branch_num_fg_yellow	branch_num_fg_beakless	branch_num_mg_tube	branch_num_mg_pink	branch_num_mg_yellow	branch_num_mg_beakless	is_fg_tube	is_fg_pink	is_fg_yellow	is_fg_beakless	is_mf_tube	is_mf_pink	is_mf_yellow	is_mf_beakless	is_mg_tube	is_mg_pink	is_mg_yellow	is_mg_beakless	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	22	33	34	37	40	46	56	0.2735	10	4	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1756135.2510	89.6431	801764807666.5059	4490.0346	11.2920	inf	3926404.5681	186.7196	1012040365046.6488	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19589.3416	-0.0000	0.0000	5.9481	2.8527	4.9225	2.0052	7.0944	0.0001	2.3128	0.0033	0.0000	0.0033	2.3096	0.0001	2.3095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	22	33	34	37	40	46	88	0.2735	10	4	6	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	718330.6609	36.5994	468404194565.1459	14343.0801	4.3853	inf	2369118.9100	112.1388	573444526034.9766	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19625.8782	-0.0000	0.0000	5.9481	2.8527	4.9225	2.0052	7.0944	0.0001	1.9634	0.0275	0.0000	0.0275	1.9360	0.0001	1.9359	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	22	33	34	37	40	56	88	0.2735	10	3	7	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	501189.6373	0.0000	317027526715.0391	10058.0247	0.0000	inf	1663681.4719	0.0000	380988755426.8096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.9481	2.8527	4.9225	2.0052	7.0944	0.0000	1.9581	0.0276	0.0000	0.0276	1.9305	0.0000	1.9305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	22	33	34	37	46	56	88	0.2735	10	4	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	292260.9587	14.9130	162579311812.2140	5875.9738	1.7658	inf	978511.5065	46.4171	188818226260.0543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19596.8260	-0.0000	0.0000	5.9481	2.8527	4.9225	2.0052	7.0944	0.0001	1.9521	0.0277	0.0000	0.0277	1.9245	0.0001	1.9244	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	22	33	34	40	46	56	88	0.2735	10	3	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1090922.0802	55.6507	551271858092.9292	21957.4445	6.6071	inf	3639454.8656	172.5768	650318970545.3079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19602.0794	-0.0000	0.0000	5.9481	2.8527	4.9225	2.0052	7.0944	0.0001	1.9534	0.0277	0.0000	0.0277	1.9258	0.0001	1.9258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	22	33	37	40	46	56	88	0.2735	9	3	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	1627447.2174	83.5375	341985453269.6976	48533.9850	12.9779	inf	3149461.4777	151.5549	397905099308.1585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19480.7187	-0.0000	0.0000	5.9481	2.8527	4.9225	2.0052	7.0944	0.0001	2.3248	0.0340	0.0000	0.0340	2.2909	0.0001	2.2908	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	22	34	37	40	46	56	88	0.2735	10	4	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	567559.0108	28.8348	364432453652.0283	11595.6384	3.5940	inf	1708210.0678	80.6206	455185961814.0706	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19682.1508	-0.0000	0.0000	5.9481	2.8527	2.5389	2.0052	1.0000	0.0001	1.9732	0.0271	0.0000	0.0271	1.9462	0.0001	1.9461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	31	33	34	37	40	56	88	0.2354	10	2	8	2	1	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	573533.7908	0.0000	420451220533.3099	11414.4193	0.0000	inf	1774275.5793	0.0000	540224203424.6298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.9481	2.9336	4.9225	0.0000	7.0944	0.0000	2.0163	0.0273	0.0000	0.0273	1.9890	0.0000	1.9890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	31	33	34	40	56	86	88	0.2352	10	1	8	2	2	0	0	0	0	N	Y	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	864354.7022	0.0000	583722978868.8177	17205.3489	0.0000	inf	2672946.8666	0.0000	751702283912.5417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	5.9481	2.9336	4.9225	0.0000	7.0944	0.0000	2.0163	0.0273	0.0000	0.0273	1.9890	0.0000	1.9890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	33	34	37	40	46	56	88	0.2395	10	3	7	2	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	469557.2995	23.6485	445571213058.4931	9526.0901	3.1462	inf	1383653.5192	64.3874	641890976648.7954	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19854.6842	-0.0000	0.0000	5.9481	4.9225	2.5389	7.0944	1.0000	0.0001	2.0575	0.0278	0.0000	0.0278	2.0299	0.0001	2.0298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	22	33	34	37	40	46	56	0.3611	10	4	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	658073.6509	33.5370	444523836283.2610	1812.1575	4.3354	inf	1444732.9334	68.5409	573038850571.6542	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19621.3661	-0.0000	0.0000	21.7866	2.8527	4.9225	2.0052	7.0944	0.0001	2.3271	0.0035	0.0000	0.0035	2.3238	0.0001	2.3236	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	22	33	34	37	40	46	88	0.3611	10	4	5	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	270011.5760	13.7350	307927422691.6953	5459.7006	1.6752	inf	872212.3707	41.1867	403640247869.4812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19657.7377	-0.0000	0.0000	21.7866	2.8527	4.9225	2.0052	7.0944	0.0001	1.9755	0.0278	0.0000	0.0277	1.9479	0.0001	1.9478	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	22	33	34	37	40	56	88	0.3611	10	3	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	188609.5948	0.0000	213891668996.2691	3834.3419	0.0000	inf	612557.1065	0.0000	275463321662.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0001	0.0000	21.7866	2.8527	4.9225	2.0052	7.0944	0.0000	1.9702	0.0279	0.0000	0.0279	1.9423	0.0000	1.9423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	22	33	34	37	46	56	88	0.3611	10	4	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	110206.6070	5.6144	115711485241.7344	2246.0486	0.6774	inf	360342.0528	17.0530	143930289947.3014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19628.3819	-0.0000	0.0000	21.7866	2.8527	4.9225	2.0052	7.0944	0.0001	1.9641	0.0280	0.0000	0.0280	1.9362	0.0001	1.9362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	22	33	34	40	46	56	88	0.3611	10	3	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	410820.9940	20.9233	383522288383.7516	8378.1372	2.5301	inf	1340018.5907	63.3912	485197330961.7422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19633.6817	-0.0000	0.0000	21.7866	2.8527	4.9225	2.0052	7.0944	0.0001	1.9655	0.0280	0.0000	0.0280	1.9376	0.0001	1.9375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	22	33	37	40	46	56	88	0.3611	9	3	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	617772.0358	31.6662	188686835299.2336	19096.0267	5.1260	inf	1159896.8694	55.6995	222390946615.7803	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19507.9418	-0.0000	0.0000	21.7866	2.8527	4.9225	2.0052	7.0944	0.0001	2.3379	0.0343	0.0000	0.0343	2.3037	0.0001	2.3036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	22	34	37	40	46	56	88	0.3611	10	4	5	4	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	213487.9670	10.8288	231636987234.7842	4424.9291	1.3762	inf	628895.0200	29.6112	308450979355.3899	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19713.7894	-0.0000	0.0000	21.7866	2.8527	2.5389	2.0052	1.0000	0.0001	1.9854	0.0274	0.0000	0.0274	1.9581	0.0001	1.9580	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	33	34	37	40	46	56	88	0.3269	10	3	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	175063.6170	8.8017	240603626722.0881	3589.4772	1.1894	inf	508914.6289	23.6224	355024003035.8665	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19888.7918	-0.0000	0.0000	21.7866	4.9225	2.5389	7.0944	1.0000	0.0001	2.0709	0.0281	0.0000	0.0280	2.0430	0.0001	2.0429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
22	33	34	37	40	46	56	88	0.2441	10	4	6	3	0	0	0	0	0	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	706217.1335	35.8515	571281585680.1460	13912.8335	4.3919	inf	2286864.8923	107.6794	744661388508.1292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19697.4032	-0.0000	0.0000	2.8527	4.9225	2.5389	7.0944	1.0000	0.0001	1.9867	0.0272	0.0000	0.0272	1.9596	0.0001	1.9595	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
