k	run	total_log_prob	dendroscope
1	run_351	-19343439.68448417	(longicaulis-JJ131,(((decora-DE216,ingens-JJ15),(cinerascens-DE542,rhodotricha-DE534)),(lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,((macrosiphon-DE519,rhinanthoides-DE560),((bella-JJ85,((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181)))))#H1),(#H1,((delavayi-DE476,tenuituba-DE541),(longiflora-red-DE531,(mussotii-DE550,(((decorissima-DE164,bidentata-DE672),chinensis-DE737),((fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130))),(souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509))))))))))))))));
4	run_146	-19343440.656536892	(longicaulis-JJ131,(((ingens-JJ15,decora-DE216),(cinerascens-DE542,rhodotricha-DE534)),(lachnoglossa-DE536,(((axillaris-JJ125,((bella-JJ85,(fetisowii-DE523,((rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181)),przewalskii-DE69))),((delavayi-DE476,tenuituba-DE541),((((souliei-DE549,((davidii-DE509,torta-yellow-purple-DE736),oxycarpa-DE504)),(latituba-DE88,(fletcheri-JJ89,(tricolor-JJ130,cranolopha-forked-DE151)))),(longiflora-red-DE531,mussotii-DE550)),((decorissima-DE164,chinensis-DE737),bidentata-DE672))))))#H1,(keiskei-DRR082660,((macrosiphon-DE519,rhinanthoides-DE560),#H1))))));
5	run_015	-19343441.513927203	((((cinerascens-DE542,rhodotricha-DE534),(ingens-JJ15,decora-DE216)),(lachnoglossa-DE536,((axillaris-JJ125,((macrosiphon-DE519,rhinanthoides-DE560),((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181))))),(((((fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130))),(oxycarpa-DE504,((torta-yellow-purple-DE736,davidii-DE509),souliei-DE549))),(chinensis-DE737,(bidentata-DE672,decorissima-DE164))))#H1,((tenuituba-DE541,delavayi-DE476),(#H1,(longiflora-red-DE531,mussotii-DE550))))))),keiskei-DRR082660))),longicaulis-JJ131);
2	run_116	-19343444.4255511	(longicaulis-JJ131,((((keiskei-DRR082660,((rhinanthoides-DE560,macrosiphon-DE519),(((delavayi-DE476,tenuituba-DE541),((mussotii-DE550,longiflora-red-DE531),(((souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509))),(((tricolor-JJ130,cranolopha-forked-DE151),latituba-DE88),fletcheri-JJ89)),(decorissima-DE164,(chinensis-DE737,bidentata-DE672))))),((fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561)))),bella-JJ85)))),axillaris-JJ125),lachnoglossa-DE536),((ingens-JJ15,decora-DE216),(rhodotricha-DE534,cinerascens-DE542))));
5	run_047	-19343445.415121406	(longicaulis-JJ131,((lachnoglossa-DE536,(keiskei-DRR082660,(((rhinanthoides-DE560,macrosiphon-DE519),((bella-JJ85,(fetisowii-DE523,(przewalskii-DE69,((cyathophylloides-DE181,cyathophylla-DE561),rex-subsp-lipskyana-red-DE510)))),(((decorissima-DE164,(chinensis-DE737,bidentata-DE672)),(((souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509))),(fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130)))),(mussotii-DE550,longiflora-red-DE531))),(delavayi-DE476,tenuituba-DE541)))),axillaris-JJ125))),((cinerascens-DE542,rhodotricha-DE534),(decora-DE216,ingens-JJ15))));
0	run_366	-19343446.6935406	((((rhodotricha-DE534,cinerascens-DE542),(ingens-JJ15,decora-DE216)),(lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,(((((((((torta-yellow-purple-DE736,davidii-DE509),souliei-DE549),oxycarpa-DE504),(fletcheri-JJ89,((cranolopha-forked-DE151,tricolor-JJ130),latituba-DE88))),(decorissima-DE164,(bidentata-DE672,chinensis-DE737))),(mussotii-DE550,longiflora-red-DE531)),(delavayi-DE476,tenuituba-DE541)),(bella-JJ85,((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181))),przewalskii-DE69))),(macrosiphon-DE519,rhinanthoides-DE560)))))),longicaulis-JJ131);
0	run_140	-19343454.98883681	((((rhodotricha-DE534,cinerascens-DE542),(ingens-JJ15,decora-DE216)),(lachnoglossa-DE536,(keiskei-DRR082660,(((macrosiphon-DE519,rhinanthoides-DE560),(((delavayi-DE476,tenuituba-DE541),(((chinensis-DE737,(bidentata-DE672,decorissima-DE164)),((souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509))),(fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130))))),(longiflora-red-DE531,mussotii-DE550))),(bella-JJ85,(((rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561)),przewalskii-DE69),fetisowii-DE523)))),axillaris-JJ125)))),longicaulis-JJ131);
3	run_360	-19343457.966024086	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,((rhinanthoides-DE560,macrosiphon-DE519),((bella-JJ85)#H1,(((delavayi-DE476,tenuituba-DE541),(((mussotii-DE550,longiflora-red-DE531),((((davidii-DE509,torta-yellow-purple-DE736),oxycarpa-DE504),souliei-DE549),(latituba-DE88,(fletcheri-JJ89,(tricolor-JJ130,cranolopha-forked-DE151))))),((bidentata-DE672,decorissima-DE164),chinensis-DE737))),((fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561)))),#H1))))),keiskei-DRR082660)),((decora-DE216,ingens-JJ15),(rhodotricha-DE534,cinerascens-DE542))));
0	run_041	-19343461.974063773	(longicaulis-JJ131,((lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,(((((chinensis-DE737,(decorissima-DE164,bidentata-DE672)),((longiflora-red-DE531,mussotii-DE550),((souliei-DE549,((davidii-DE509,torta-yellow-purple-DE736),oxycarpa-DE504)),(fletcheri-JJ89,(latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151)))))),(delavayi-DE476,tenuituba-DE541)),(bella-JJ85,((rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181)),(fetisowii-DE523,przewalskii-DE69)))),(rhinanthoides-DE560,macrosiphon-DE519))))),((rhodotricha-DE534,cinerascens-DE542),(decora-DE216,ingens-JJ15))));
1	run_173	-19343466.843663763	(longicaulis-JJ131,(((cinerascens-DE542,rhodotricha-DE534),(ingens-JJ15,decora-DE216)),(lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,((macrosiphon-DE519,rhinanthoides-DE560),(((fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181)))),bella-JJ85),((tenuituba-DE541,delavayi-DE476),((longiflora-red-DE531,mussotii-DE550),(((bidentata-DE672,decorissima-DE164),chinensis-DE737),(((oxycarpa-DE504,(davidii-DE509,torta-yellow-purple-DE736)),souliei-DE549),(fletcheri-JJ89,((cranolopha-forked-DE151,tricolor-JJ130),latituba-DE88)))))))))))));
3	run_162	-19343471.82903499	((((rhodotricha-DE534,cinerascens-DE542),(ingens-JJ15,decora-DE216)),(lachnoglossa-DE536,(axillaris-JJ125,(((macrosiphon-DE519,rhinanthoides-DE560),(((tenuituba-DE541,delavayi-DE476),((mussotii-DE550,longiflora-red-DE531),((chinensis-DE737,(decorissima-DE164,bidentata-DE672)),(((oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509)),souliei-DE549),((latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130)),fletcheri-JJ89))))),(bella-JJ85,((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181))),przewalskii-DE69)))),keiskei-DRR082660)))),longicaulis-JJ131);
3	run_378	-19343474.19545516	((((keiskei-DRR082660,(axillaris-JJ125,((rhinanthoides-DE560,macrosiphon-DE519),((bella-JJ85,(przewalskii-DE69,(((cyathophylloides-DE181,cyathophylla-DE561),rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),((tenuituba-DE541,delavayi-DE476),((longiflora-red-DE531,mussotii-DE550),((chinensis-DE737,(decorissima-DE164,bidentata-DE672)),((fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130))),((oxycarpa-DE504,souliei-DE549),(torta-yellow-purple-DE736,davidii-DE509)))))))))))#H1,((((decora-DE216,ingens-JJ15),(rhodotricha-DE534,cinerascens-DE542)),(#H1,lachnoglossa-DE536)))#H2),(longicaulis-JJ131,#H2));
0	run_062	-19343477.40772848	((((ingens-JJ15,decora-DE216),(cinerascens-DE542,rhodotricha-DE534)),((keiskei-DRR082660,(((((tenuituba-DE541,delavayi-DE476),(((((davidii-DE509,torta-yellow-purple-DE736),(souliei-DE549,oxycarpa-DE504)),(fletcheri-JJ89,((tricolor-JJ130,cranolopha-forked-DE151),latituba-DE88))),(chinensis-DE737,(bidentata-DE672,decorissima-DE164))),(longiflora-red-DE531,mussotii-DE550))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181)))))),(macrosiphon-DE519,rhinanthoides-DE560)),axillaris-JJ125)),lachnoglossa-DE536)),longicaulis-JJ131);
0	run_345	-19343478.404122066	((((cinerascens-DE542,rhodotricha-DE534),(decora-DE216,ingens-JJ15)),(lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,(((((przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561))),fetisowii-DE523),bella-JJ85),((delavayi-DE476,tenuituba-DE541),((decorissima-DE164,(chinensis-DE737,bidentata-DE672)),(((souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509))),(fletcheri-JJ89,(latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151)))),(mussotii-DE550,longiflora-red-DE531))))),(macrosiphon-DE519,rhinanthoides-DE560)))))),longicaulis-JJ131);
0	run_277	-19343484.599844486	((((keiskei-DRR082660,(((((tenuituba-DE541,delavayi-DE476),((chinensis-DE737,(decorissima-DE164,bidentata-DE672)),(((souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509))),((latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130)),fletcheri-JJ89)),(longiflora-red-DE531,mussotii-DE550)))),(bella-JJ85,((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561))),przewalskii-DE69))),(rhinanthoides-DE560,macrosiphon-DE519)),axillaris-JJ125)),lachnoglossa-DE536),((cinerascens-DE542,rhodotricha-DE534),(ingens-JJ15,decora-DE216))),longicaulis-JJ131);
0	run_028	-19343485.743014447	(longicaulis-JJ131,((lachnoglossa-DE536,((keiskei-DRR082660,axillaris-JJ125),((macrosiphon-DE519,rhinanthoides-DE560),((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561))))),(((decorissima-DE164,(chinensis-DE737,bidentata-DE672)),((((oxycarpa-DE504,(davidii-DE509,torta-yellow-purple-DE736)),souliei-DE549),(((cranolopha-forked-DE151,tricolor-JJ130),fletcheri-JJ89),latituba-DE88)),(longiflora-red-DE531,mussotii-DE550))),(delavayi-DE476,tenuituba-DE541)))))),((rhodotricha-DE534,cinerascens-DE542),(ingens-JJ15,decora-DE216))));
3	run_298	-19343491.212728612	(longicaulis-JJ131,(((ingens-JJ15,decora-DE216),(cinerascens-DE542,rhodotricha-DE534)),(lachnoglossa-DE536,((axillaris-JJ125,(((bella-JJ85,(fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561))))),((((chinensis-DE737,(decorissima-DE164,bidentata-DE672)),((souliei-DE549,(oxycarpa-DE504,(davidii-DE509,torta-yellow-purple-DE736))),(fletcheri-JJ89,(latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151))))))#H1,((delavayi-DE476,tenuituba-DE541),(longiflora-red-DE531,(mussotii-DE550,#H1))))),(rhinanthoides-DE560,macrosiphon-DE519))),keiskei-DRR082660))));
5	run_052	-19343491.87888954	(longicaulis-JJ131,(((rhodotricha-DE534,cinerascens-DE542),(decora-DE216,ingens-JJ15)),(lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,((macrosiphon-DE519,rhinanthoides-DE560),((((longiflora-red-DE531,mussotii-DE550),(((chinensis-DE737,bidentata-DE672),decorissima-DE164),(((oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509)),souliei-DE549),(fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130)))))),(delavayi-DE476,tenuituba-DE541)),(bella-JJ85,((fetisowii-DE523,((cyathophylloides-DE181,cyathophylla-DE561),rex-subsp-lipskyana-red-DE510)),przewalskii-DE69)))))))));
2	run_367	-19343493.366032187	(longicaulis-JJ131,(((rhodotricha-DE534,cinerascens-DE542),(ingens-JJ15,decora-DE216)),(lachnoglossa-DE536,((keiskei-DRR082660,((macrosiphon-DE519,rhinanthoides-DE560),axillaris-JJ125)),((((delavayi-DE476,tenuituba-DE541),((chinensis-DE737,(decorissima-DE164,bidentata-DE672)),((longiflora-red-DE531,mussotii-DE550),((souliei-DE549,((torta-yellow-purple-DE736,davidii-DE509),oxycarpa-DE504)),(fletcheri-JJ89,(latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151))))))),(((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181))),przewalskii-DE69))#H1),(#H1,bella-JJ85))))));
2	run_216	-19343498.265902784	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,((macrosiphon-DE519,rhinanthoides-DE560),((bella-JJ85,((((cyathophylla-DE561,cyathophylloides-DE181),rex-subsp-lipskyana-red-DE510),fetisowii-DE523),przewalskii-DE69)),(((longiflora-red-DE531,mussotii-DE550),(((souliei-DE549,((torta-yellow-purple-DE736,davidii-DE509),oxycarpa-DE504)),(fletcheri-JJ89,(latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151)))),((bidentata-DE672,decorissima-DE164),chinensis-DE737))),(tenuituba-DE541,delavayi-DE476))))),keiskei-DRR082660)),((cinerascens-DE542,rhodotricha-DE534),(decora-DE216,ingens-JJ15))));
2	run_361	-19343499.832752716	(longicaulis-JJ131,(((rhodotricha-DE534,cinerascens-DE542),(decora-DE216,ingens-JJ15)),(lachnoglossa-DE536,(((rhinanthoides-DE560,macrosiphon-DE519),((bella-JJ85)#H1,(((((mussotii-DE550,longiflora-red-DE531),((fletcheri-JJ89,(latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151))),((oxycarpa-DE504,souliei-DE549),(davidii-DE509,torta-yellow-purple-DE736)))),(decorissima-DE164,(chinensis-DE737,bidentata-DE672))),(delavayi-DE476,tenuituba-DE541)),(#H1,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561)),fetisowii-DE523)))))),(axillaris-JJ125,keiskei-DRR082660)))));
0	run_355	-19343501.711814266	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,(((bella-JJ85,((przewalskii-DE69,((cyathophylla-DE561,cyathophylloides-DE181),rex-subsp-lipskyana-red-DE510)),fetisowii-DE523)),(((((latituba-DE88,(fletcheri-JJ89,(cranolopha-forked-DE151,tricolor-JJ130))),(souliei-DE549,((davidii-DE509,torta-yellow-purple-DE736),oxycarpa-DE504))),(chinensis-DE737,(decorissima-DE164,bidentata-DE672))),(mussotii-DE550,longiflora-red-DE531)),(delavayi-DE476,tenuituba-DE541))),(macrosiphon-DE519,rhinanthoides-DE560))),keiskei-DRR082660)),((rhodotricha-DE534,cinerascens-DE542),(ingens-JJ15,decora-DE216))));
5	run_144	-19343502.71595771	(longicaulis-JJ131,(((ingens-JJ15,decora-DE216),(rhodotricha-DE534,cinerascens-DE542)),(lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,((rhinanthoides-DE560,macrosiphon-DE519),((bella-JJ85,((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561))),przewalskii-DE69)),((delavayi-DE476,tenuituba-DE541),(((decorissima-DE164,bidentata-DE672),chinensis-DE737),((longiflora-red-DE531,mussotii-DE550),((fletcheri-JJ89,((cranolopha-forked-DE151,tricolor-JJ130),latituba-DE88)),((davidii-DE509,torta-yellow-purple-DE736),(oxycarpa-DE504,souliei-DE549)))))))))))));
1	run_060	-19343506.377772413	(((lachnoglossa-DE536,(keiskei-DRR082660,(((((mussotii-DE550,longiflora-red-DE531),((chinensis-DE737,(bidentata-DE672,decorissima-DE164)),((fletcheri-JJ89,((cranolopha-forked-DE151,tricolor-JJ130),latituba-DE88)),(souliei-DE549,((torta-yellow-purple-DE736,davidii-DE509),oxycarpa-DE504))))),(delavayi-DE476,tenuituba-DE541)),((fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561)))),bella-JJ85)),(axillaris-JJ125,(rhinanthoides-DE560,macrosiphon-DE519))))),((cinerascens-DE542,rhodotricha-DE534),(ingens-JJ15,decora-DE216))),longicaulis-JJ131);
5	run_026	-19343509.86683337	(longicaulis-JJ131,((lachnoglossa-DE536,(axillaris-JJ125,(((rhinanthoides-DE560,macrosiphon-DE519),((((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561))),przewalskii-DE69),bella-JJ85),((tenuituba-DE541,delavayi-DE476),(((mussotii-DE550,longiflora-red-DE531),(decorissima-DE164,(chinensis-DE737,bidentata-DE672))),((((oxycarpa-DE504,souliei-DE549),(torta-yellow-purple-DE736,davidii-DE509)),(latituba-DE88,((cranolopha-forked-DE151,tricolor-JJ130))#H1)),(fletcheri-JJ89,#H1)))))),keiskei-DRR082660))),((cinerascens-DE542,rhodotricha-DE534),(decora-DE216,ingens-JJ15))));
2	run_163	-19343515.393847063	(longicaulis-JJ131,((lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,((macrosiphon-DE519,rhinanthoides-DE560),((bella-JJ85,(fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561))))),((delavayi-DE476,tenuituba-DE541),(((mussotii-DE550,longiflora-red-DE531))#H1,((chinensis-DE737,(decorissima-DE164,bidentata-DE672)),(#H1,((oxycarpa-DE504,(souliei-DE549,(torta-yellow-purple-DE736,davidii-DE509))),(fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130))))))))))))),((decora-DE216,ingens-JJ15),(rhodotricha-DE534,cinerascens-DE542))));
3	run_183	-19343517.10664531	(longicaulis-JJ131,((((((((delavayi-DE476,tenuituba-DE541),(((mussotii-DE550,longiflora-red-DE531),(((latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151)),fletcheri-JJ89),(souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509))))),(decorissima-DE164,(chinensis-DE737,bidentata-DE672)))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181)))))),(macrosiphon-DE519,rhinanthoides-DE560)),axillaris-JJ125),keiskei-DRR082660),lachnoglossa-DE536),((rhodotricha-DE534,cinerascens-DE542),(decora-DE216,ingens-JJ15))));
2	run_020	-19343519.194376566	(longicaulis-JJ131,((lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,((rhinanthoides-DE560,macrosiphon-DE519),((bella-JJ85,((przewalskii-DE69,((cyathophylloides-DE181,cyathophylla-DE561),rex-subsp-lipskyana-red-DE510)),fetisowii-DE523)),((tenuituba-DE541,delavayi-DE476),((longiflora-red-DE531,mussotii-DE550),(((souliei-DE549,(oxycarpa-DE504,(davidii-DE509,torta-yellow-purple-DE736))),(fletcheri-JJ89,(latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151)))),((bidentata-DE672,decorissima-DE164),chinensis-DE737))))))))),((ingens-JJ15,decora-DE216),(rhodotricha-DE534,cinerascens-DE542))));
2	run_471	-19343527.67377801	(longicaulis-JJ131,((lachnoglossa-DE536,((((macrosiphon-DE519,rhinanthoides-DE560),(((delavayi-DE476,tenuituba-DE541),((mussotii-DE550,longiflora-red-DE531),(((chinensis-DE737,bidentata-DE672),decorissima-DE164),((fletcheri-JJ89,(latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151))),(souliei-DE549,((torta-yellow-purple-DE736,davidii-DE509),oxycarpa-DE504)))))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181))))))),axillaris-JJ125),keiskei-DRR082660)),((cinerascens-DE542,rhodotricha-DE534),(decora-DE216,ingens-JJ15))));
3	run_306	-19343533.518884175	(longicaulis-JJ131,((lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,((bella-JJ85)#H1,((rhinanthoides-DE560,macrosiphon-DE519),(((delavayi-DE476,tenuituba-DE541),((cranolopha-forked-DE151)#H2,(((bidentata-DE672,chinensis-DE737),decorissima-DE164),((longiflora-red-DE531,mussotii-DE550),((souliei-DE549,((davidii-DE509,torta-yellow-purple-DE736),oxycarpa-DE504)),((fletcheri-JJ89,latituba-DE88),(tricolor-JJ130,#H2))))))),((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181)))),#H1))))))),((rhodotricha-DE534,cinerascens-DE542),(decora-DE216,ingens-JJ15))));
2	run_159	-19343535.04879485	(longicaulis-JJ131,((lachnoglossa-DE536,(axillaris-JJ125,(((rhinanthoides-DE560,macrosiphon-DE519),(((((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181))),przewalskii-DE69))#H1,((delavayi-DE476,tenuituba-DE541),((longiflora-red-DE531,mussotii-DE550),(((latituba-DE88,(fletcheri-JJ89,(tricolor-JJ130,cranolopha-forked-DE151))),(souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509)))),((decorissima-DE164,bidentata-DE672),chinensis-DE737))))),(#H1,bella-JJ85))),keiskei-DRR082660))),((cinerascens-DE542,(decora-DE216,ingens-JJ15)),rhodotricha-DE534)));
3	run_398	-19343536.42688521	(longicaulis-JJ131,(((keiskei-DRR082660,(axillaris-JJ125,((rhinanthoides-DE560,macrosiphon-DE519),((((longiflora-red-DE531,mussotii-DE550),((decorissima-DE164,(chinensis-DE737,bidentata-DE672)),((fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130))),(souliei-DE549,(oxycarpa-DE504,(davidii-DE509,torta-yellow-purple-DE736)))))),(tenuituba-DE541,delavayi-DE476)),((((rex-subsp-lipskyana-red-DE510,(cyathophylloides-DE181,cyathophylla-DE561)),przewalskii-DE69),fetisowii-DE523),bella-JJ85))))),lachnoglossa-DE536),((cinerascens-DE542,rhodotricha-DE534),(ingens-JJ15,decora-DE216))));
1	run_411	-19343537.820571214	(longicaulis-JJ131,((lachnoglossa-DE536,(keiskei-DRR082660,(axillaris-JJ125,((((delavayi-DE476,tenuituba-DE541),((mussotii-DE550,longiflora-red-DE531),((decorissima-DE164,(chinensis-DE737,bidentata-DE672)),((souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509))),((latituba-DE88,(tricolor-JJ130,cranolopha-forked-DE151)),fletcheri-JJ89))))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,((cyathophylla-DE561,cyathophylloides-DE181),rex-subsp-lipskyana-red-DE510))))),(macrosiphon-DE519,rhinanthoides-DE560))))),((cinerascens-DE542,rhodotricha-DE534),(ingens-JJ15,decora-DE216))));
4	run_074	-19343538.406754654	(longicaulis-JJ131,(((keiskei-DRR082660,(axillaris-JJ125,((bella-JJ85)#H2,((rhinanthoides-DE560,macrosiphon-DE519),(((delavayi-DE476,tenuituba-DE541),(((chinensis-DE737,(bidentata-DE672,decorissima-DE164)),((fletcheri-JJ89,((cranolopha-forked-DE151,tricolor-JJ130),latituba-DE88)),(((torta-yellow-purple-DE736,davidii-DE509),oxycarpa-DE504),souliei-DE549))),(longiflora-red-DE531,mussotii-DE550))),(#H2,(fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181)))))))))))#H1,((cinerascens-DE542,(rhodotricha-DE534,(ingens-JJ15,decora-DE216))),(lachnoglossa-DE536,#H1))));
0	run_207	-19343545.414792556	(longicaulis-JJ131,((lachnoglossa-DE536,(keiskei-DRR082660,(((macrosiphon-DE519,rhinanthoides-DE560),axillaris-JJ125),(((tenuituba-DE541,delavayi-DE476),((decorissima-DE164,(chinensis-DE737,bidentata-DE672)),((mussotii-DE550,longiflora-red-DE531),(((latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130)),fletcheri-JJ89),((souliei-DE549,oxycarpa-DE504),(davidii-DE509,torta-yellow-purple-DE736)))))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,(cyathophylla-DE561,cyathophylloides-DE181))))))))),((ingens-JJ15,decora-DE216),(cinerascens-DE542,rhodotricha-DE534))));
1	run_132	-19343553.201746542	((((decora-DE216,ingens-JJ15),(rhodotricha-DE534,cinerascens-DE542)),((keiskei-DRR082660,(axillaris-JJ125,((rhinanthoides-DE560,macrosiphon-DE519),(((przewalskii-DE69,(fetisowii-DE523,((cyathophylloides-DE181,cyathophylla-DE561),rex-subsp-lipskyana-red-DE510))),bella-JJ85),((((chinensis-DE737,(bidentata-DE672,decorissima-DE164)),(((souliei-DE549,oxycarpa-DE504),(davidii-DE509,torta-yellow-purple-DE736)),((latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130)),fletcheri-JJ89))),(longiflora-red-DE531,mussotii-DE550)),(tenuituba-DE541,delavayi-DE476)))))),lachnoglossa-DE536)),longicaulis-JJ131);
0	run_243	-19343553.952177893	(longicaulis-JJ131,((lachnoglossa-DE536,(axillaris-JJ125,(keiskei-DRR082660,(((bella-JJ85,(przewalskii-DE69,(((cyathophylloides-DE181,cyathophylla-DE561),rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),((tenuituba-DE541,delavayi-DE476),((mussotii-DE550,longiflora-red-DE531),(((fletcheri-JJ89,(latituba-DE88,(cranolopha-forked-DE151,tricolor-JJ130))),(souliei-DE549,(oxycarpa-DE504,(torta-yellow-purple-DE736,davidii-DE509)))),(decorissima-DE164,(chinensis-DE737,bidentata-DE672)))))),(rhinanthoides-DE560,macrosiphon-DE519))))),((cinerascens-DE542,rhodotricha-DE534),(decora-DE216,ingens-JJ15))));
