k	run	total_log_prob	dendroscope
3	run_408	-6201016.623472284	(longicaulis-JJ131,((lachnoglossa-DE536,ingens-JJ15),(((((integrifolia-DE152,rhynchotricha-JJ99),(dichotoma-JJ23,alaschanica-DE229)),(metaszetschuanica-DE668,((lutescens-DE126,((cephalantha-DE115,chumbica-JJ86),((pseudomelampyriflora-DE563,(pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127))))#H2)),((anas-purple-DE681,anas-yellow-DE575),(((kansuensis-yellow-DE162,kansuensis-white-DE704),kansuensis-pink-DE507),(#H2,(semitorta-yellow-DE680,semitorta-magenta-DE623))))))))#H1,(#H1,batangensis-DE566))));
2	run_197	-6201020.7102140095	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((alaschanica-DE229,dichotoma-JJ23),(integrifolia-DE152,rhynchotricha-JJ99)),(metaszetschuanica-DE668,((((semitorta-magenta-DE623,semitorta-yellow-DE680))#H1,((anas-purple-DE681,anas-yellow-DE575),((kansuensis-yellow-DE162,(kansuensis-pink-DE507,kansuensis-white-DE704)))#H2)),((lutescens-DE126,(cephalantha-DE115,chumbica-JJ86)),((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)),(pseudomelampyriflora-DE563,(#H2,#H1)))))))))));
3	run_078	-6201032.51750676	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((integrifolia-DE152,rhynchotricha-JJ99),(alaschanica-DE229,dichotoma-JJ23)),(metaszetschuanica-DE668,((((kansuensis-yellow-DE162,(kansuensis-pink-DE507,kansuensis-white-DE704)))#H1,(anas-purple-DE681,anas-yellow-DE575)),((lutescens-DE126,((cephalantha-DE115,chumbica-JJ86))#H2),((pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),#H2)),((semitorta-yellow-DE680,semitorta-magenta-DE623),#H1))))))))));
3	run_284	-6201075.683705061	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,((metaszetschuanica-DE668,((((anas-purple-DE681,anas-yellow-DE575))#H1,(lutescens-DE126,((chumbica-JJ86,cephalantha-DE115),(((brevilabris-DE127,densispica-DE554),pectinatiformis-DE666))#H2))),(((semitorta-yellow-DE680,semitorta-magenta-DE623),(#H1,(kansuensis-pink-DE507,(kansuensis-white-DE704,kansuensis-yellow-DE162)))),(#H2,pseudomelampyriflora-DE563)))),((dichotoma-JJ23,alaschanica-DE229),(integrifolia-DE152,rhynchotricha-JJ99)))))));
3	run_320	-6201084.174780137	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((dichotoma-JJ23,alaschanica-DE229),(rhynchotricha-JJ99,integrifolia-DE152)),(((lutescens-DE126,((cephalantha-DE115,chumbica-JJ86))#H1),(((semitorta-yellow-DE680,semitorta-magenta-DE623),((kansuensis-pink-DE507,(kansuensis-yellow-DE162,kansuensis-white-DE704)),((anas-yellow-DE575,anas-purple-DE681))#H2)),(pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),#H1)))),(#H2,metaszetschuanica-DE668)))))));
3	run_170	-6201096.256477258	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)),(((anas-purple-DE681,anas-yellow-DE575))#H1,((((semitorta-yellow-DE680,semitorta-magenta-DE623),(#H1,((kansuensis-pink-DE507,kansuensis-white-DE704),kansuensis-yellow-DE162))))#H2,(metaszetschuanica-DE668,((lutescens-DE126,(cephalantha-DE115,chumbica-JJ86)),(pseudomelampyriflora-DE563,(((brevilabris-DE127,densispica-DE554),pectinatiformis-DE666),#H2))))))),batangensis-DE566))));
3	run_102	-6201102.257211476	((ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,((metaszetschuanica-DE668,(((anas-yellow-DE575,anas-purple-DE681),((kansuensis-white-DE704,(kansuensis-pink-DE507,kansuensis-yellow-DE162)),(((pseudomelampyriflora-DE563,(pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127))))#H1,((semitorta-magenta-DE623,semitorta-yellow-DE680))#H2))),(#H2,(lutescens-DE126,((cephalantha-DE115,chumbica-JJ86),#H1))))),((dichotoma-JJ23,alaschanica-DE229),(integrifolia-DE152,rhynchotricha-JJ99)))))),longicaulis-JJ131);
3	run_125	-6201106.985628312	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((integrifolia-DE152,rhynchotricha-JJ99),(alaschanica-DE229,dichotoma-JJ23)),((metaszetschuanica-DE668,((lutescens-DE126,(cephalantha-DE115,chumbica-JJ86)),((pseudomelampyriflora-DE563,(pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554))),(((anas-yellow-DE575,anas-purple-DE681))#H1,((((kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507)))#H3,(semitorta-magenta-DE623,semitorta-yellow-DE680)))#H2)))),(#H2,(#H3,#H1))))))));
2	run_213	-6201123.442617244	((ingens-JJ15,((batangensis-DE566,(((integrifolia-DE152,rhynchotricha-JJ99),(alaschanica-DE229,dichotoma-JJ23)),(((lutescens-DE126,((chumbica-JJ86,cephalantha-DE115))#H1),(((semitorta-yellow-DE680,semitorta-magenta-DE623),(((kansuensis-pink-DE507,kansuensis-white-DE704),kansuensis-yellow-DE162),((anas-purple-DE681,anas-yellow-DE575))#H2)),(pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),#H1)))),(#H2,metaszetschuanica-DE668)))),lachnoglossa-DE536)),longicaulis-JJ131);
4	run_478	-6201128.269949583	(longicaulis-JJ131,(ingens-JJ15,((batangensis-DE566,(((dichotoma-JJ23,alaschanica-DE229),(integrifolia-DE152,rhynchotricha-JJ99)),((((semitorta-magenta-DE623,semitorta-yellow-DE680),((kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507)),((anas-purple-DE681,anas-yellow-DE575))#H1)),(pseudomelampyriflora-DE563,(((cephalantha-DE115,chumbica-JJ86))#H2,((densispica-DE554,brevilabris-DE127),pectinatiformis-DE666)))),(#H1,(metaszetschuanica-DE668,(lutescens-DE126,#H2)))))),lachnoglossa-DE536)));
4	run_285	-6201131.029383926	((ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((integrifolia-DE152,rhynchotricha-JJ99),(alaschanica-DE229,dichotoma-JJ23)),(metaszetschuanica-DE668,((((pseudomelampyriflora-DE563,((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)),((cephalantha-DE115,chumbica-JJ86))#H1)),((semitorta-magenta-DE623,semitorta-yellow-DE680),(((kansuensis-white-DE704,kansuensis-yellow-DE162),kansuensis-pink-DE507))#H2)),((anas-yellow-DE575,anas-purple-DE681),#H2)),(lutescens-DE126,#H1))))))),longicaulis-JJ131);
2	run_186	-6201135.9424529085	((ingens-JJ15,(lachnoglossa-DE536,(((metaszetschuanica-DE668,((lutescens-DE126,((chumbica-JJ86,cephalantha-DE115))#H1),(((anas-purple-DE681,anas-yellow-DE575),((kansuensis-yellow-DE162,(kansuensis-pink-DE507,kansuensis-white-DE704)))#H2),(((semitorta-magenta-DE623,semitorta-yellow-DE680),#H2),(pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),#H1)))))),((integrifolia-DE152,rhynchotricha-JJ99),(alaschanica-DE229,dichotoma-JJ23))),batangensis-DE566))),longicaulis-JJ131);
5	run_321	-6201138.387944634	(longicaulis-JJ131,(ingens-JJ15,((batangensis-DE566,(((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)),(metaszetschuanica-DE668,(((anas-yellow-DE575,anas-purple-DE681),((kansuensis-yellow-DE162,((kansuensis-white-DE704)#H1,(kansuensis-pink-DE507,#H1))),(((semitorta-magenta-DE623,semitorta-yellow-DE680),(((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)))#H3,pseudomelampyriflora-DE563)))#H2)),(#H2,(((cephalantha-DE115,chumbica-JJ86),lutescens-DE126),#H3)))))),lachnoglossa-DE536)));
5	run_378	-6201151.123501516	(((lachnoglossa-DE536,(batangensis-DE566,(((rhynchotricha-JJ99,integrifolia-DE152),(dichotoma-JJ23,alaschanica-DE229)),(metaszetschuanica-DE668,((lutescens-DE126,(chumbica-JJ86,(cephalantha-DE115,((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)))#H1))),((#H1)#H2,(((anas-purple-DE681,anas-yellow-DE575),((kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507)))#H3),((semitorta-magenta-DE623,semitorta-yellow-DE680),(#H3,(pseudomelampyriflora-DE563,#H2)))))))))),ingens-JJ15),longicaulis-JJ131);
4	run_229	-6201155.281683797	((ingens-JJ15,(lachnoglossa-DE536,((((integrifolia-DE152,rhynchotricha-JJ99),(dichotoma-JJ23,alaschanica-DE229)),(metaszetschuanica-DE668,((((chumbica-JJ86,cephalantha-DE115))#H1,lutescens-DE126),(((anas-purple-DE681,anas-yellow-DE575),(((kansuensis-yellow-DE162,kansuensis-white-DE704),kansuensis-pink-DE507))#H2),((pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),#H1)),(#H2,(semitorta-magenta-DE623,semitorta-yellow-DE680))))))),batangensis-DE566))),longicaulis-JJ131);
5	run_318	-6201169.887574598	(longicaulis-JJ131,(ingens-JJ15,((batangensis-DE566,((metaszetschuanica-DE668,((lutescens-DE126,((chumbica-JJ86,cephalantha-DE115))#H1),(((anas-yellow-DE575,anas-purple-DE681),((kansuensis-pink-DE507,(kansuensis-yellow-DE162,kansuensis-white-DE704)),((semitorta-yellow-DE680,semitorta-magenta-DE623))#H2)),(#H2,(pseudomelampyriflora-DE563,(#H1,(pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)))))))),((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)))),lachnoglossa-DE536)));
5	run_049	-6201176.978590693	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,((metaszetschuanica-DE668,(((anas-yellow-DE575,anas-purple-DE681),((kansuensis-white-DE704,(kansuensis-pink-DE507,kansuensis-yellow-DE162)),((semitorta-yellow-DE680,semitorta-magenta-DE623),((pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)))#H2))#H1))),(lutescens-DE126,(#H1,((chumbica-JJ86,cephalantha-DE115),#H2))))),((rhynchotricha-JJ99,integrifolia-DE152),(alaschanica-DE229,dichotoma-JJ23)))))));
4	run_162	-6201181.217832458	(longicaulis-JJ131,((lachnoglossa-DE536,(batangensis-DE566,(((integrifolia-DE152,rhynchotricha-JJ99),(dichotoma-JJ23,alaschanica-DE229)),((((((anas-purple-DE681,anas-yellow-DE575),((kansuensis-white-DE704,(kansuensis-pink-DE507,kansuensis-yellow-DE162)),((semitorta-magenta-DE623,semitorta-yellow-DE680))#H2)))#H1,(#H1,(#H2,(pseudomelampyriflora-DE563,((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)),(((cephalantha-DE115,chumbica-JJ86))#H4)#H3))))),(#H4,lutescens-DE126)),(metaszetschuanica-DE668,#H3))))),ingens-JJ15));
2	run_355	-6201196.703426935	((ingens-JJ15,(lachnoglossa-DE536,((((dichotoma-JJ23,alaschanica-DE229),(rhynchotricha-JJ99,integrifolia-DE152)),(metaszetschuanica-DE668,((lutescens-DE126,((cephalantha-DE115,chumbica-JJ86),(((densispica-DE554,brevilabris-DE127),pectinatiformis-DE666))#H1)),((pseudomelampyriflora-DE563)#H2,((anas-purple-DE681,anas-yellow-DE575),(((kansuensis-pink-DE507,kansuensis-white-DE704),kansuensis-yellow-DE162),((semitorta-magenta-DE623,semitorta-yellow-DE680),(#H2,#H1)))))))),batangensis-DE566))),longicaulis-JJ131);
5	run_056	-6201197.497970105	(longicaulis-JJ131,(ingens-JJ15,((batangensis-DE566,((metaszetschuanica-DE668,((((anas-yellow-DE575,anas-purple-DE681),((kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507)))#H1),((pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)))#H2),(#H1,(semitorta-yellow-DE680,semitorta-magenta-DE623)))),(lutescens-DE126,(cephalantha-DE115,(#H2,chumbica-JJ86))))),((dichotoma-JJ23,alaschanica-DE229),(integrifolia-DE152,rhynchotricha-JJ99)))),lachnoglossa-DE536)));
2	run_429	-6201204.1970347315	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((batangensis-DE566,((((lutescens-DE126,(chumbica-JJ86,cephalantha-DE115)))#H2,(metaszetschuanica-DE668,(((anas-yellow-DE575,anas-purple-DE681),((semitorta-yellow-DE680,semitorta-magenta-DE623),(kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507)))),((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),(#H2,pseudomelampyriflora-DE563))))))#H1),(#H1,((integrifolia-DE152,rhynchotricha-JJ99),(dichotoma-JJ23,alaschanica-DE229)))))));
3	run_011	-6201207.88778666	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((rhynchotricha-JJ99,integrifolia-DE152),(alaschanica-DE229,dichotoma-JJ23)),(metaszetschuanica-DE668,((lutescens-DE126,((cephalantha-DE115,chumbica-JJ86),((pseudomelampyriflora-DE563,(pectinatiformis-DE666,((brevilabris-DE127)#H2,(densispica-DE554,#H2)))))#H1)),(((anas-purple-DE681,anas-yellow-DE575),((kansuensis-yellow-DE162,(kansuensis-pink-DE507,kansuensis-white-DE704)))#H3),(#H1,(#H3,(semitorta-magenta-DE623,semitorta-yellow-DE680)))))))))));
4	run_231	-6201209.87565301	((ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((dichotoma-JJ23,alaschanica-DE229),(rhynchotricha-JJ99,integrifolia-DE152)),(metaszetschuanica-DE668,(((anas-yellow-DE575,anas-purple-DE681))#H1,((((chumbica-JJ86,cephalantha-DE115),lutescens-DE126))#H2,(((semitorta-magenta-DE623,semitorta-yellow-DE680),(((kansuensis-white-DE704,kansuensis-pink-DE507),kansuensis-yellow-DE162),#H1)),(pseudomelampyriflora-DE563,(pectinatiformis-DE666,(#H2,(brevilabris-DE127,densispica-DE554)))))))))))),longicaulis-JJ131);
5	run_082	-6201240.786149894	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((integrifolia-DE152,rhynchotricha-JJ99),(dichotoma-JJ23,alaschanica-DE229)),((((anas-yellow-DE575,anas-purple-DE681),((kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507)))#H2))#H1,(metaszetschuanica-DE668,((lutescens-DE126,(chumbica-JJ86,cephalantha-DE115)),((pseudomelampyriflora-DE563,((densispica-DE554,brevilabris-DE127),pectinatiformis-DE666)),(#H1,(#H2,(semitorta-yellow-DE680,semitorta-magenta-DE623))))))))))));
2	run_272	-6201243.878503403	(longicaulis-JJ131,(ingens-JJ15,((batangensis-DE566,(((integrifolia-DE152,rhynchotricha-JJ99),(alaschanica-DE229,dichotoma-JJ23)),(metaszetschuanica-DE668,(((anas-yellow-DE575,anas-purple-DE681),(((kansuensis-pink-DE507,kansuensis-yellow-DE162),kansuensis-white-DE704),((((pseudomelampyriflora-DE563,(pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554))),((cephalantha-DE115,chumbica-JJ86))#H2))#H1,(semitorta-yellow-DE680,semitorta-magenta-DE623)))),(#H1,(#H2,lutescens-DE126)))))),lachnoglossa-DE536)));
5	run_142	-6201245.776970606	((ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)),(((anas-purple-DE681,anas-yellow-DE575))#H1,(metaszetschuanica-DE668,((lutescens-DE126,((cephalantha-DE115,chumbica-JJ86))#H2),((((semitorta-magenta-DE623,semitorta-yellow-DE680),((kansuensis-white-DE704,(kansuensis-pink-DE507,kansuensis-yellow-DE162)),#H1)))#H3,(pseudomelampyriflora-DE563,(#H3,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),#H2))))))))))),longicaulis-JJ131);
5	run_148	-6201254.564144775	(longicaulis-JJ131,(ingens-JJ15,((batangensis-DE566,((metaszetschuanica-DE668,((((cephalantha-DE115,chumbica-JJ86))#H1,((((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)))#H3,(pseudomelampyriflora-DE563)#H4))#H2),((((anas-purple-DE681,anas-yellow-DE575))#H5,(#H2,(lutescens-DE126,#H1))),(((kansuensis-white-DE704,(kansuensis-pink-DE507,kansuensis-yellow-DE162)),#H5),((semitorta-yellow-DE680,semitorta-magenta-DE623),(#H4,#H3)))))),((rhynchotricha-JJ99,integrifolia-DE152),(dichotoma-JJ23,alaschanica-DE229)))),lachnoglossa-DE536)));
1	run_063	-6201260.991399813	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(((metaszetschuanica-DE668,(((pseudomelampyriflora-DE563,(pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127))),(lutescens-DE126,(chumbica-JJ86,cephalantha-DE115))),((semitorta-magenta-DE623,semitorta-yellow-DE680),((anas-purple-DE681,anas-yellow-DE575),(kansuensis-white-DE704,(kansuensis-pink-DE507,kansuensis-yellow-DE162)))))))#H1,(batangensis-DE566,(((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)),#H1))))));
5	run_287	-6201267.979650635	(longicaulis-JJ131,((lachnoglossa-DE536,(batangensis-DE566,(((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)),(metaszetschuanica-DE668,(((((chumbica-JJ86,cephalantha-DE115),lutescens-DE126),((pseudomelampyriflora-DE563,((brevilabris-DE127,densispica-DE554),pectinatiformis-DE666)))#H2))#H1,(((((kansuensis-yellow-DE162,(kansuensis-pink-DE507,kansuensis-white-DE704)),#H2))#H3,(anas-purple-DE681,anas-yellow-DE575)),(#H1,(#H3,(semitorta-magenta-DE623,semitorta-yellow-DE680))))))))),ingens-JJ15));
5	run_468	-6201281.580355844	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((rhynchotricha-JJ99,integrifolia-DE152),(alaschanica-DE229,dichotoma-JJ23)),(metaszetschuanica-DE668,(((((cephalantha-DE115,chumbica-JJ86),((pseudomelampyriflora-DE563)#H2,((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)))#H3)))#H1,((anas-purple-DE681,anas-yellow-DE575),(#H2,((kansuensis-white-DE704,(kansuensis-pink-DE507,kansuensis-yellow-DE162)),((semitorta-magenta-DE623,semitorta-yellow-DE680),#H3))))),(lutescens-DE126,#H1))))))));
3	run_029	-6201306.860311336	(longicaulis-JJ131,((lachnoglossa-DE536,((((rhynchotricha-JJ99,integrifolia-DE152),(alaschanica-DE229,dichotoma-JJ23)),(metaszetschuanica-DE668,((lutescens-DE126,((((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)))#H2,(cephalantha-DE115,chumbica-JJ86)))#H1),((anas-yellow-DE575,(((kansuensis-pink-DE507,(kansuensis-yellow-DE162,kansuensis-white-DE704)))#H3,anas-purple-DE681)),(#H1,(((semitorta-yellow-DE680,semitorta-magenta-DE623),#H3),(pseudomelampyriflora-DE563,#H2))))))),batangensis-DE566)),ingens-JJ15));
4	run_238	-6201320.650468993	((((lachnoglossa-DE536,(batangensis-DE566,(((rhynchotricha-JJ99,integrifolia-DE152),(dichotoma-JJ23,alaschanica-DE229)),((((anas-purple-DE681,anas-yellow-DE575))#H2,((lutescens-DE126)#H3,metaszetschuanica-DE668)),((((semitorta-yellow-DE680,semitorta-magenta-DE623),(#H2,(kansuensis-yellow-DE162,(kansuensis-pink-DE507,kansuensis-white-DE704)))))#H4,(((cephalantha-DE115,chumbica-JJ86),#H3),(pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),#H4)))))))),ingens-JJ15))#H1,(longicaulis-JJ131,#H1));
2	run_163	-6201368.645735398	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(((((rhynchotricha-JJ99,integrifolia-DE152),(alaschanica-DE229,dichotoma-JJ23)),(metaszetschuanica-DE668,((lutescens-DE126,((chumbica-JJ86,cephalantha-DE115),(((densispica-DE554,brevilabris-DE127),pectinatiformis-DE666))#H2)),((anas-purple-DE681,anas-yellow-DE575),(((semitorta-magenta-DE623,semitorta-yellow-DE680),(kansuensis-yellow-DE162,(kansuensis-pink-DE507,kansuensis-white-DE704))),(#H2,pseudomelampyriflora-DE563)))))))#H1,(#H1,batangensis-DE566)))));
2	run_363	-6201369.933051173	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,((metaszetschuanica-DE668,(((anas-purple-DE681,anas-yellow-DE575))#H1,(((pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),((chumbica-JJ86,cephalantha-DE115))#H2)),((semitorta-yellow-DE680,semitorta-magenta-DE623),((kansuensis-pink-DE507,(kansuensis-yellow-DE162,kansuensis-white-DE704)),#H1))),(#H2,lutescens-DE126)))),((rhynchotricha-JJ99,integrifolia-DE152),(alaschanica-DE229,dichotoma-JJ23)))))));
3	run_222	-6201370.5282955235	((ingens-JJ15,((batangensis-DE566,(((integrifolia-DE152,rhynchotricha-JJ99),(dichotoma-JJ23,alaschanica-DE229)),(metaszetschuanica-DE668,((((pseudomelampyriflora-DE563,((((semitorta-yellow-DE680,semitorta-magenta-DE623),(((kansuensis-white-DE704,kansuensis-yellow-DE162),kansuensis-pink-DE507))#H2))#H1,((densispica-DE554,brevilabris-DE127),pectinatiformis-DE666))),(chumbica-JJ86,(cephalantha-DE115,(lutescens-DE126)#H3))),((anas-yellow-DE575,anas-purple-DE681),#H2)),(#H1,#H3))))),lachnoglossa-DE536)),longicaulis-JJ131);
4	run_419	-6201371.150534021	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)),(metaszetschuanica-DE668,((((kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507)))#H1,(((semitorta-magenta-DE623,semitorta-yellow-DE680))#H2,(lutescens-DE126,((chumbica-JJ86,cephalantha-DE115),(((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),pseudomelampyriflora-DE563))#H3)))),((anas-yellow-DE575,anas-purple-DE681),(#H3,(#H1,#H2))))))))));
3	run_084	-6201377.452733204	(longicaulis-JJ131,((lachnoglossa-DE536,(batangensis-DE566,(((rhynchotricha-JJ99,integrifolia-DE152),(dichotoma-JJ23,alaschanica-DE229)),(((lutescens-DE126,(chumbica-JJ86,cephalantha-DE115)))#H1,(((anas-purple-DE681,anas-yellow-DE575))#H2,(metaszetschuanica-DE668,((pseudomelampyriflora-DE563,((pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554)),#H1)),((semitorta-yellow-DE680,semitorta-magenta-DE623),((kansuensis-white-DE704,(kansuensis-yellow-DE162,kansuensis-pink-DE507)),#H2))))))))),ingens-JJ15));
4	run_276	-6201378.00955653	(longicaulis-JJ131,(ingens-JJ15,((batangensis-DE566,(((rhynchotricha-JJ99,integrifolia-DE152),(dichotoma-JJ23,alaschanica-DE229)),(metaszetschuanica-DE668,(((((kansuensis-white-DE704,(kansuensis-pink-DE507,kansuensis-yellow-DE162)))#H2)#H1,((lutescens-DE126,(chumbica-JJ86,cephalantha-DE115)),(pseudomelampyriflora-DE563,((((semitorta-magenta-DE623,semitorta-yellow-DE680),#H1))#H3,((densispica-DE554,brevilabris-DE127),pectinatiformis-DE666))))),(#H3,((anas-purple-DE681,anas-yellow-DE575),#H2)))))),lachnoglossa-DE536)));
5	run_422	-6201385.297705588	(longicaulis-JJ131,((((((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)),(metaszetschuanica-DE668,((lutescens-DE126,(((pectinatiformis-DE666,(densispica-DE554,brevilabris-DE127)))#H3,(chumbica-JJ86,cephalantha-DE115))),(((#H3)#H4,((anas-purple-DE681,anas-yellow-DE575),((kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507)),(semitorta-magenta-DE623,semitorta-yellow-DE680)))),(pseudomelampyriflora-DE563,#H4))))))#H2)#H1,(ingens-JJ15,(lachnoglossa-DE536,(#H1,(#H2,batangensis-DE566))))));
3	run_248	-6201416.847898366	((ingens-JJ15,(lachnoglossa-DE536,(((metaszetschuanica-DE668,(((((anas-purple-DE681,anas-yellow-DE575),(kansuensis-yellow-DE162,(kansuensis-white-DE704,kansuensis-pink-DE507))),(semitorta-magenta-DE623,semitorta-yellow-DE680)),(pseudomelampyriflora-DE563,(((cephalantha-DE115,chumbica-JJ86))#H2,(pectinatiformis-DE666,(brevilabris-DE127,densispica-DE554))))),(#H2,lutescens-DE126))))#H1,(batangensis-DE566,(#H1,((dichotoma-JJ23,alaschanica-DE229),(rhynchotricha-JJ99,integrifolia-DE152))))))),longicaulis-JJ131);
5	run_068	-6201424.901401597	(longicaulis-JJ131,((lachnoglossa-DE536,(batangensis-DE566,(((dichotoma-JJ23,alaschanica-DE229),(rhynchotricha-JJ99,integrifolia-DE152)),(metaszetschuanica-DE668,(((anas-yellow-DE575,anas-purple-DE681),((kansuensis-pink-DE507,(kansuensis-white-DE704,kansuensis-yellow-DE162)),((semitorta-yellow-DE680,semitorta-magenta-DE623),((pseudomelampyriflora-DE563)#H1,(((brevilabris-DE127,densispica-DE554),pectinatiformis-DE666))#H2)))),(#H1,(lutescens-DE126,(#H2,(cephalantha-DE115,chumbica-JJ86))))))))),ingens-JJ15));
2	run_190	-6201430.193639215	((ingens-JJ15,(lachnoglossa-DE536,((((alaschanica-DE229,dichotoma-JJ23),(rhynchotricha-JJ99,integrifolia-DE152)),((((lutescens-DE126,(chumbica-JJ86,cephalantha-DE115)))#H2,(metaszetschuanica-DE668,(((anas-purple-DE681,anas-yellow-DE575),(kansuensis-pink-DE507,(kansuensis-yellow-DE162,kansuensis-white-DE704))),((semitorta-magenta-DE623,semitorta-yellow-DE680),(pseudomelampyriflora-DE563,(#H2,((densispica-DE554,brevilabris-DE127),pectinatiformis-DE666))))))))#H1),(#H1,batangensis-DE566)))),longicaulis-JJ131);
4	run_377	-6201437.918278489	((ingens-JJ15,(lachnoglossa-DE536,(batangensis-DE566,(((metaszetschuanica-DE668,(((anas-yellow-DE575,anas-purple-DE681),(((semitorta-yellow-DE680,semitorta-magenta-DE623),(kansuensis-yellow-DE162,(kansuensis-pink-DE507,kansuensis-white-DE704))),((pseudomelampyriflora-DE563,((brevilabris-DE127,densispica-DE554),pectinatiformis-DE666)))#H2)),(lutescens-DE126,(chumbica-JJ86,(cephalantha-DE115,#H2))))))#H1,(((rhynchotricha-JJ99,integrifolia-DE152),(dichotoma-JJ23,alaschanica-DE229)),#H1))))),longicaulis-JJ131);
