k	run	total_log_prob	dendroscope
1	run_490	-15093319.253422655	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,(((chinensis-DE737,armata-DE671),(oxycarpa-DE504,cranolopha-forked-DE151)),mussotii-DE550)),(((fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)),przewalskii-DE69),bella-JJ85)))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,((pectinatiformis-DE666,densispica-DE554))#H1),kansuensis-white-DE528),anas-purple-DE681),((#H1,(urceolata-DE546,cephalantha-DE115)),lutescens-DE126)),metaszetschuanica-DE668))))))));
1	run_459	-15093320.388843259	(((lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,(((przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523)),bella-JJ85),(tenuituba-DE541,((armata-DE671,chinensis-DE737),(mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504))))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((densispica-DE554,pectinatiformis-DE666))#H1,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,urceolata-DE546),#H1),lutescens-DE126)),metaszetschuanica-DE668)))))),ingens-JJ15),longicaulis-JJ131);
1	run_259	-15093322.851779245	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,(((bella-JJ85,(((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523),przewalskii-DE69)),(tenuituba-DE541,((oxycarpa-DE504,cranolopha-forked-DE151),(mussotii-DE550,(armata-DE671,chinensis-DE737))))),macrosiphon-DE519)),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((urceolata-DE546,((densispica-DE554,pectinatiformis-DE666))#H1),cephalantha-DE115),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))))),ingens-JJ15));
3	run_455	-15093322.96915919	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),(tenuituba-DE541,((mussotii-DE550,oxycarpa-DE504),(cranolopha-forked-DE151,(armata-DE671,chinensis-DE737))))))),((batangensis-DE566,(integrifolia-DE152,((((((semitorta-yellow-DE680,(((densispica-DE554,pectinatiformis-DE666))#H2)#H1),#H1),kansuensis-white-DE528),anas-purple-DE681),(((#H2,cephalantha-DE115),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668))),mollis-JJ74)))));
4	run_231	-15093323.070522124	((ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,((fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)),przewalskii-DE69)),(tenuituba-DE541,((mussotii-DE550,(chinensis-DE737,armata-DE671)),(cranolopha-forked-DE151,oxycarpa-DE504)))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((pectinatiformis-DE666,densispica-DE554))#H1,urceolata-DE546),cephalantha-DE115),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))))))),longicaulis-JJ131);
1	run_137	-15093323.591205034	(longicaulis-JJ131,(ingens-JJ15,(((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,((pectinatiformis-DE666,densispica-DE554))#H1),kansuensis-white-DE528),anas-purple-DE681),((#H1,(cephalantha-DE115,urceolata-DE546)),lutescens-DE126)),metaszetschuanica-DE668)))),((macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),(tenuituba-DE541,(((armata-DE671,chinensis-DE737),(cranolopha-forked-DE151,oxycarpa-DE504)),mussotii-DE550)))),axillaris-JJ125)),lachnoglossa-DE536)));
2	run_418	-15093326.388255231	((ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,((((((cephalantha-DE115,urceolata-DE546),((pectinatiformis-DE666,densispica-DE554))#H1),lutescens-DE126),(((kansuensis-white-DE528,(anas-purple-DE681)#H2),semitorta-yellow-DE680),#H1)),#H2),metaszetschuanica-DE668)))),((macrosiphon-DE519,((bella-JJ85,(fetisowii-DE523,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),przewalskii-DE69))),((chinensis-DE737,armata-DE671),((cranolopha-forked-DE151,(oxycarpa-DE504,tenuituba-DE541)),mussotii-DE550)))),axillaris-JJ125)))),longicaulis-JJ131);
1	run_171	-15093326.793367237	(longicaulis-JJ131,((lachnoglossa-DE536,(((macrosiphon-DE519,(((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),bella-JJ85),(tenuituba-DE541,((mussotii-DE550,(armata-DE671,chinensis-DE737)),(oxycarpa-DE504,cranolopha-forked-DE151))))),axillaris-JJ125),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,((((((densispica-DE554,pectinatiformis-DE666))#H1,(urceolata-DE546,cephalantha-DE115)),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))))),ingens-JJ15));
1	run_027	-15093326.857077435	(longicaulis-JJ131,((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H1),kansuensis-white-DE528),anas-purple-DE681),(((urceolata-DE546,#H1),cephalantha-DE115),lutescens-DE126)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((mussotii-DE550,(armata-DE671,chinensis-DE737)),(cranolopha-forked-DE151,oxycarpa-DE504))),((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),bella-JJ85)))))),ingens-JJ15));
1	run_482	-15093328.05840929	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(tenuituba-DE541,(mussotii-DE550,((oxycarpa-DE504,cranolopha-forked-DE151),(chinensis-DE737,armata-DE671))))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),((#H1,semitorta-yellow-DE680),(anas-purple-DE681,kansuensis-white-DE528))),metaszetschuanica-DE668)))))),ingens-JJ15));
1	run_279	-15093329.800580662	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((densispica-DE554,pectinatiformis-DE666))#H1,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681),(((urceolata-DE546,#H1),cephalantha-DE115),lutescens-DE126)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(tenuituba-DE541,(((armata-DE671,chinensis-DE737),mussotii-DE550),(oxycarpa-DE504,cranolopha-forked-DE151))))))))));
1	run_365	-15093330.94859073	(((lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151)),(armata-DE671,chinensis-DE737))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,((((((pectinatiformis-DE666,densispica-DE554))#H1,(urceolata-DE546,cephalantha-DE115)),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))))),ingens-JJ15),longicaulis-JJ131);
1	run_361	-15093332.136155711	((ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((pectinatiformis-DE666,densispica-DE554))#H1,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681),(((urceolata-DE546,#H1),cephalantha-DE115),lutescens-DE126)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(((mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504)),(chinensis-DE737,armata-DE671)),tenuituba-DE541))))))),longicaulis-JJ131);
1	run_165	-15093333.607702693	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(((tenuituba-DE541,(mussotii-DE550,((cranolopha-forked-DE151,oxycarpa-DE504),(armata-DE671,chinensis-DE737)))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))))),macrosiphon-DE519)),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H1),kansuensis-white-DE528),anas-purple-DE681),(((urceolata-DE546,#H1),cephalantha-DE115),lutescens-DE126)),metaszetschuanica-DE668))))))));
2	run_445	-15093333.964161402	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(((cyathophylla-DE561,(rex-subsp-lipskyana-red-DE510)#H1),#H1),fetisowii-DE523))),(tenuituba-DE541,((oxycarpa-DE504,cranolopha-forked-DE151),(mussotii-DE550,(armata-DE671,chinensis-DE737))))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H2),kansuensis-white-DE528),anas-purple-DE681),((#H2,(cephalantha-DE115,urceolata-DE546)),lutescens-DE126)),metaszetschuanica-DE668))))))));
3	run_128	-15093334.97099962	(((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,kansuensis-white-DE528),(((densispica-DE554,pectinatiformis-DE666))#H2)#H1),anas-purple-DE681),(((((#H2,cephalantha-DE115),(lutescens-DE126)#H3),urceolata-DE546),#H3),#H1)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(tenuituba-DE541,(mussotii-DE550,((armata-DE671,chinensis-DE737),(oxycarpa-DE504,cranolopha-forked-DE151))))))))),ingens-JJ15),longicaulis-JJ131);
1	run_388	-15093337.293264689	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,(oxycarpa-DE504,(armata-DE671,chinensis-DE737))))))))))));
2	run_094	-15093337.704769151	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((((macrosiphon-DE519)#H1,((((oxycarpa-DE504,(cranolopha-forked-DE151,mussotii-DE550)),(chinensis-DE737,armata-DE671)),tenuituba-DE541),(bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))))),(axillaris-JJ125,#H1)),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((kansuensis-white-DE528,((densispica-DE554,pectinatiformis-DE666))#H2),semitorta-yellow-DE680),anas-purple-DE681),(#H2,(lutescens-DE126,(urceolata-DE546,cephalantha-DE115)))),metaszetschuanica-DE668))))))));
1	run_458	-15093338.078657623	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,(((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),bella-JJ85),(tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,((armata-DE671,chinensis-DE737),oxycarpa-DE504))))))),(mollis-JJ74,(batangensis-DE566,((((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H1),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,#H1),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668),integrifolia-DE152)))))));
1	run_403	-15093339.760510782	((ingens-JJ15,(lachnoglossa-DE536,((((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(tenuituba-DE541,((armata-DE671,chinensis-DE737),(mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151))))),(macrosiphon-DE519,axillaris-JJ125)),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,kansuensis-white-DE528),((densispica-DE554,pectinatiformis-DE666))#H1),anas-purple-DE681),(((#H1,cephalantha-DE115),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668))))))),longicaulis-JJ131);
1	run_310	-15093340.39777266	((ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((pectinatiformis-DE666,densispica-DE554))#H1,cephalantha-DE115),urceolata-DE546),lutescens-DE126),((semitorta-yellow-DE680,#H1),(anas-purple-DE681,kansuensis-white-DE528))),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((mussotii-DE550,(chinensis-DE737,armata-DE671)),(oxycarpa-DE504,cranolopha-forked-DE151))),((((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523),przewalskii-DE69),bella-JJ85))))))),longicaulis-JJ131);
1	run_001	-15093341.701252062	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,(oxycarpa-DE504,(cranolopha-forked-DE151,(mussotii-DE550,(armata-DE671,chinensis-DE737))))),(bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523)))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H1),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,#H1),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668)))))),ingens-JJ15));
1	run_156	-15093341.911673177	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,(((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),bella-JJ85),(tenuituba-DE541,(cranolopha-forked-DE151,((oxycarpa-DE504,(chinensis-DE737,armata-DE671)),mussotii-DE550)))))),(((integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),(((#H1,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)),batangensis-DE566),mollis-JJ74)))));
3	run_129	-15093343.167027868	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,(((mussotii-DE550,(cranolopha-forked-DE151,(oxycarpa-DE504,(armata-DE671,chinensis-DE737)))),tenuituba-DE541),(bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523)))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),(((#H1,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))))))));
1	run_172	-15093343.707396869	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(((macrosiphon-DE519,(((przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523)),bella-JJ85),(tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,(oxycarpa-DE504,(chinensis-DE737,armata-DE671))))))),axillaris-JJ125),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))))))));
5	run_351	-15093343.88963852	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((((chinensis-DE737,(armata-DE671)#H1),((#H1)#H2,(oxycarpa-DE504,cranolopha-forked-DE151))),#H2),mussotii-DE550)),(bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523)))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((densispica-DE554,pectinatiformis-DE666))#H3,cephalantha-DE115),urceolata-DE546),lutescens-DE126),((semitorta-yellow-DE680,#H3),(kansuensis-white-DE528,anas-purple-DE681))),metaszetschuanica-DE668)))))),ingens-JJ15));
1	run_174	-15093344.108618146	(longicaulis-JJ131,((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H1),kansuensis-white-DE528),anas-purple-DE681),(((#H1,cephalantha-DE115),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((cranolopha-forked-DE151,((chinensis-DE737,armata-DE671),oxycarpa-DE504)),mussotii-DE550)),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))))))))),ingens-JJ15));
1	run_167	-15093344.381933182	((ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,((((((((densispica-DE554,pectinatiformis-DE666))#H1,cephalantha-DE115),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668),integrifolia-DE152))),(axillaris-JJ125,(macrosiphon-DE519,(((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),bella-JJ85),(tenuituba-DE541,(mussotii-DE550,(((chinensis-DE737,armata-DE671),oxycarpa-DE504),cranolopha-forked-DE151))))))))),longicaulis-JJ131);
2	run_240	-15093344.390731817	(longicaulis-JJ131,(ingens-JJ15,((((batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))),mollis-JJ74),(axillaris-JJ125,(((tenuituba-DE541,(mussotii-DE550,(cranolopha-forked-DE151,((chinensis-DE737,armata-DE671),oxycarpa-DE504)))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))))),macrosiphon-DE519))),lachnoglossa-DE536)));
1	run_185	-15093345.302202284	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((mussotii-DE550,(oxycarpa-DE504,(chinensis-DE737,armata-DE671))),cranolopha-forked-DE151)),(bella-JJ85,(((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523),przewalskii-DE69))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((pectinatiformis-DE666,densispica-DE554))#H1,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,#H1),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668))))))));
5	run_149	-15093345.494161274	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))),(axillaris-JJ125,(((bella-JJ85,(((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),(przewalskii-DE69,fetisowii-DE523)))#H2),((tenuituba-DE541,(mussotii-DE550,((armata-DE671,chinensis-DE737),(oxycarpa-DE504,cranolopha-forked-DE151)))),#H2)),macrosiphon-DE519))))));
1	run_151	-15093346.208511902	((ingens-JJ15,(((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),((mussotii-DE550,(oxycarpa-DE504,((chinensis-DE737,armata-DE671),cranolopha-forked-DE151))),tenuituba-DE541)))),((batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((pectinatiformis-DE666,densispica-DE554))#H1),urceolata-DE546),lutescens-DE126),(((#H1,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))),mollis-JJ74)),lachnoglossa-DE536)),longicaulis-JJ131);
1	run_434	-15093346.222188456	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),(((#H1,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),(tenuituba-DE541,(cranolopha-forked-DE151,(oxycarpa-DE504,(mussotii-DE550,(chinensis-DE737,armata-DE671))))))))))));
1	run_328	-15093346.56526034	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((densispica-DE554,pectinatiformis-DE666))#H1),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))),(axillaris-JJ125,(((bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),((mussotii-DE550,(cranolopha-forked-DE151,(oxycarpa-DE504,(chinensis-DE737,armata-DE671)))),tenuituba-DE541)),macrosiphon-DE519))))));
5	run_449	-15093347.351951241	(longicaulis-JJ131,((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((pectinatiformis-DE666,densispica-DE554))#H1,cephalantha-DE115),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))),(axillaris-JJ125,(((tenuituba-DE541,(mussotii-DE550,((oxycarpa-DE504,(chinensis-DE737,armata-DE671)),cranolopha-forked-DE151))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))))),macrosiphon-DE519)))),ingens-JJ15));
1	run_337	-15093348.409469562	((ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,(((((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523),przewalskii-DE69),bella-JJ85),(tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,((armata-DE671,chinensis-DE737),oxycarpa-DE504))))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((densispica-DE554,pectinatiformis-DE666))#H1,cephalantha-DE115),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))))))),longicaulis-JJ131);
1	run_346	-15093349.078660872	(longicaulis-JJ131,((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((((densispica-DE554,pectinatiformis-DE666))#H1,cephalantha-DE115),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,(((mussotii-DE550,((oxycarpa-DE504,(chinensis-DE737,armata-DE671)),cranolopha-forked-DE151)),tenuituba-DE541),(bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523)))))))),ingens-JJ15));
4	run_160	-15093349.861739036	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((cephalantha-DE115,((pectinatiformis-DE666,densispica-DE554))#H1),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H1),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668)))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),((((((chinensis-DE737)#H2,armata-DE671),(mussotii-DE550,cranolopha-forked-DE151)),oxycarpa-DE504),#H2),tenuituba-DE541))))))));
1	run_470	-15093349.973015686	(((lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,(((oxycarpa-DE504,cranolopha-forked-DE151),mussotii-DE550),(armata-DE671,chinensis-DE737))),(bella-JJ85,(fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((((semitorta-yellow-DE680,((pectinatiformis-DE666,densispica-DE554))#H1),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,#H1),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668)))))),ingens-JJ15),longicaulis-JJ131);
